review_text,good_score
"Sparkling cloudy pale with loads of small bubbles and a frothy white head. Bready cereal malt aroma with a touch of banana and some earthy notes. Extremely sweet in the mouth, much like a soda water, with some citrusy notes and next to no bitterness. Very light body - no surprise - with a thin texture, fizzy carbonaton and a sweet short but slightly astringent and sulfur-like finish. Quite refreshing when cold, but undrinkable when the beers  temperature rises above 7 degrees celcius.",0.0
"B&amp;B in Holland had 6 bottles of this beer for me to sample.  Was pleasantly surprised.  Very light beer (a tad sweet), but quite good for a NA beer.",0.0
Bottle. Poured dark brown with a large frothy light brown head that was lasting with good lacing. Moderate roasted malt toffee aroma. Medium body with a smooth texture. Medium roasted sweet flavor with a sweet finish of moderate duration.,0.0
"This kicks Heinekens patooty.  Its definitely not the most outstanding product of its kind, but it is respectable.  Good enough for a session beer.",0.0
500 ml can. golden colour. small head. not to bad taste. okay for its price.,0.0
"Can. Nothing premium at all about this skunky, watery bland beer. Not good at all.",0.0
"Apparently theres a 4th beer to have from the Aldi experience.  Pours very light with a big white head.  Aroma is sulfur and skunk.  Taste is skunk, metallic, and carbonation.  Hooray Aldi!",0.0
"Very skunky. Like its been sitting in the green bottle for quite a while. Some pleasant nuances try to show through, but no thanks. Euro-brews in general are going to have to start coming out with bottle dating and better quality control.",0.0
Brown color. Very thin body. Sweet is prime flavor with a bit of roasted malt. No hops.,0.0
.5L can from dirt cheap Digros (seems to be a D-winkel brand). pours golden with thin head. Aroma is skunky grain. tastes like a watery pale lager.,0.0
What do you get for $5 at Aldi?  A pretty crappy beer.  Smells bland and watered down.  Tastes bland and watered down.  Its beer.  Thats about all it has going for it.,0.0
"This beer pours a very dark amber color with very small head and a little lacing on the glass.  The aroma is sweet and fruity - very pleasant.  Alcohol is also slightly apparent in the nose.  Malt is very apparent in the flavor.  It is very smooth and the mouthfeel is very good.  The fruit taste is pretty strong in the taste, making it very pleasant on the tongue.  Great beer.",1.0
"Juhu, mein erstes Hollndisches Alkoholfreies Wit! Die Schaumkrone hlt nicht gut, farblich ist es typisch Wit, also hell und trb. Es riecht bananig und leicht citronig. Geschmacklich ist es auch bananig, etwas Co und vorallem wssrig. Schmeckt wie ein Bananengetrnk mit maximal 5 Prozent Fruchtgehalt, ein paar s- und geschmacksstoffen und dem rest Wasser. Lsst man es etwas im Mund kommen leichte Lemongras Aromen durch. Ein Nachgeschmack ist berhaupt nicht vorhanden. Fazit: Da trink ich lieber vernnftigen Bananensaft!			Test vom 9.11.2010, Gebinde: Glasflasche 	Noten: 6,3,2,1,6,3 - 3,00",0.0
Can. Coutesy Saxo. Creamy white good mostly lasting head. Yellow colour. Light malty and moderate hoppy aroma. Light bitter flaor. Average light bitter finish. Surprinsingly hoppy. Watery palate but not that thin.,0.0
"Bottle 0,33ltr: At last an decent alcoholfree beer with an actually beertaste. Hazy yellow brew with an parfume begin and an Witbier taste.",0.0
Bottle. High creamy long lasting white head. Thin looking hazy light yellow body. Dusty banana coriander lemon aroma. Mild sweet creamy smooth lemon flavor with low carbonation and a long sweet aftertaste. Impressive for a non alcohol beer.,0.0
"A poor mans Heineken, but probably only half as good. Feels light in the mouth and sparkly. Not great by any means but if you drink non-special beers and are looking for some sophistication, look no farther than this.",0.0
"99p can labelled Lynx Pilsner, but reading between the lines, this is whats in my glass. Clear yellow with a dying head of fluff. Sweetcorn, blade of grass and peanut butter aroma. Once warm I can detect Munich-like biscuity pale malt and herbal hop traces, and something lemony. Really. Loads of sweetcorn and cornflake beyond, no hop or malt flavours discernible. Sweet and adjuncty, but no off notes to justify tipping it. Cornflake aftertaste. Nowhere near shit enough to make it into my bottom 100. Refreshing and brainless.",0.0
"0,3 liter fles. Hij ruit net als alle weizen. De smaak vind ik iets kunstmatig maar alleszins acceptabel. boven verwachting.",0.0
Nice aroma.  Maybe a touch bland but goes down nice.  No chemical taste.  Good value for the price.,0.0
Can at home. Weak pilsener. Grassy aroma. Watery taste. Not much going for it. Quite malty.,0.0
"33cl bottle code 09.12.02 An old beer?? looks black until the light makes it look ruby...thin head smells of sweet malt, figs and raisins, this must have some aged on it.  Just dissapoints after that, thin, not much but some malt...really thin in feel and flavor...a dissapointment but nothing awful...worht trying if you want something that looks and smells like it is a big beer, but then drinks like an AB product.",0.0
"UPDATED: FEB 2, 2006 It was very light, too lager, but it has a nice flavor. Good in a hot day. Light and clear, very nice coloured.",0.0
"At the aldi, bottle 33cl, troeble golden, foamy head, very bad one with bad ingredients like arabic gom, E414 maltose, at the aldimarkt only in a 6pack, 5 1/2 beers to a waste.",0.0
"A poor mans Heineken, but probably only half as good. Feels light in the mouth and sparkly. Not great by any means but if you drink non-special beers and are looking for some sophistication, look no farther than this.",0.0
"Canned. Yellow colour, huge bubbly white head. Sweet malty aroma with hints of hops. Soft malty flavour with weak hoppy notes.",0.0
gold blond coloured body with a white head a herby hoppy aroma a herby watter taste with a bad bitter finish a bad beer,0.0
"Bottle. Pours clear mahogany with a huge fluffy off-white head. The aroma is a little skunked with some noticeable maltiness. The skunkiness in the aroma is too distracting for me to pick out other scents.  Ugh, green bottles should be banned. Anyway, the mouthfeel is thick and creamy. The initial flavour is slightly skunked, much like the aroma. Past the skunkiness, there isnt much flavour and tastes kind of watery up until the finish. The finish is very malty with notes of caramel, bread, and molasses. Skunk persists through the finish, but doesnt completely ruin it. The only thing that seems mildly enjoyable is the finish. The rest of the experience is a chore. This is very sub-par, and the skunkiness isnt helping at all. If they put some effort into bottling in brown bottles Id purchase another one to make sure this tasting wasnt just a rarely spoiled bottle. But alas, its a green bottle, so I instantly dont care to make a second attempt.",0.0
"12oz bottle courtesy of Degarth. Thanks, bro! Clear straw color with a soapy head. Aromas of malts, sweetness, hops, Cannabis. Fore is highly astringent, watery and thin. Flavor is hops, dishwater, sweetness, spice. Finishes abruptly and unremarkably.",0.0
"pour dark brown with reddish hue,was milly hoppy with taste of roasted malts very pleasant to the palate i would drink this one again",1.0
"Bottled. Yellowish golden colour with mediumsize fluffy white head. Aroma is sweet malts, some bready malts as well as slightly citrus fruity and grassy. Flavour is sweet malts, bready malts, some slight alcohol as well as mild herbal and fruity notes. Feels rather thin in the palate for being 6.5 % ABV.",0.0
"Bottle 30cl. (Hulst, NL)	Hazy yellow color with a white head. 	Aroma bit artificial, fruits.	Medium body.	Taste sweet, fruits, wheat malts.",0.0
"Bottle:  Aroma is kind of a nutty, caramel, and sourn combination.   Pours a dark brown with a little red to it if held to the light.  Small white head with little retention.  Strong roasty nutty taste with light caramel.  Roastiness increases in the finish with some light bitterness.  Leaves a light caramel aftertaste.",0.0
hazy gold white coloured body with a white head a spicy herby aroma a spicy herby citrus sweet taste with a sweet bitter finish,0.0
"Pleasantly surprised. Not as skunky as expected, nice golden appearance - light head with a little bit of lacing.  Refreshing lager flavor.  Goes down smooth.  In Holland - proabably a Heineken knockoff - but tastes better in my opinion.",0.0
"sweet malt and citric/floral hop aromas.	dark golden colouration, dishwater-like head that dissipates very quickly with medium carbonation.	citric hop and sickly sweet malt flavours.	dry, thin palate with carbonated zap on front of tongue and no apparent bitterness.	bland, boring lager that looks more like kirks yellow creaming soda than a beer, the total lack of head is disturbing. cheap swill.",0.0
"Bottle, labelled ""Schwarzbier."" Pours dark mahogany with thin beige head. The aroma is a little bit of toast, pancake syrup, some caramel, some hints of dried fruits. The flavor is mild sweetness with some toffee and burnt caramel, dried fruits, and an ever so slight hint of grassy hops. The finish is semi sweet and not very long lasting. Ok beer.",0.0
"Honey and cereal on the nose. Pours clear blonde with little to no head.  Some honey malts upfront with cereal grains and hints of grassy hops, at first reminds me of a light german lager that might have a little age on it with a pretty crisp finish, but then its completely gone.  There is no aftertaste.  Probably one of the best N/As Ive tried (not that Ive had many.)",0.0
"0,3 liter fles. Hij ruit net als alle weizen. De smaak vind ik iets kunstmatig maar alleszins acceptabel. boven verwachting.",0.0
The bottle poured a clear dark garnet colored beverage with a medium sized frothy off-white head that was mostly diminishing and left good lacing on the glass. The aroma had a predominantly malt presence with notes of dark bread and toasted grains. The body was medium with lively carbonation and a somewhat watery texture. The finish was average in length and was lightly astringent. The initial flavor was lightly sweet and as it matured it became lightly bitter in the finish.,0.0
